,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Pulliyar,0.014797,-0.145475,-0.185355,0.129685,-0.055549,0.055081,-0.004641,0.018288,0.081707,0.057085,8.1e-05,-0.001161,-0.001375,0.014657,-0.027687,-0.0179,0.014375,0.001615,0.002608,0.0252,0.004898,0.014158,-0.007518,0.007953,-0.008652
Punjabi_Jatt,0.075692,0.008378,-0.097674,0.081719,-0.067782,0.05034,0.00188,0.006288,-0.002454,-0.009613,-0.005196,-0.001911,-0.002007,-0.006227,0.010383,0.011999,-0.004009,0.001299,0.004054,-0.013788,-0.002932,-0.009521,0.000493,-0.002079,0.002006
Punjabi_Lahore,0.051932,-0.064232,-0.15066,0.107923,-0.067513,0.06282,0.001939,0.011134,0.039857,0.019271,-0.00274,9.4e-05,-0.000576,0.000275,-0.006565,0.001061,0.004303,-0.000459,-0.000251,-0.000485,0.002293,-0.00102,-0.00188,0.000211,-0.00253
Qiang_Danba,0.020741,-0.441191,0.007165,-0.057171,0.041956,0.013108,0.006032,0.001461,-0.003659,0.007006,-0.081537,-0.008393,0.008325,-0.005719,-0.010737,-0.002298,0.004433,-0.004378,-0.006802,-0.001237,0.003938,0.022038,0.010791,-0.002156,0.026757
Qiang_Daofu,0.023761,-0.426776,0.013718,-0.044574,0.022081,0.003835,0.006551,0.007961,-0.001329,0.011299,-0.0884,-0.009329,0.014383,-0.003337,-0.010077,-0.003083,-0.000277,-0.003215,-0.01015,0.004049,0.002277,0.023494,0.009536,-0.000316,0.034458
Quechua,0.056229,-0.269522,0.1111,0.087469,-0.09688,-0.016957,-0.273881,-0.327263,-0.01129,-0.012392,-0.004027,-0.002008,-0.002438,0.021937,-0.003664,0.008221,0.007745,-0.001824,-2.5e-05,0.000425,-0.001073,0.009224,0.000468,0.003519,-0.002155
Rai,0.021399,-0.408446,-0.007995,-0.030621,0.021419,0.01757,0.009447,0.006507,0.010144,0.019609,-0.075835,-0.009172,0.007909,-0.003578,-0.012351,-0.003872,0.003468,-0.003699,-0.006712,0.004552,0.002645,0.025126,0.004757,0.001157,0.036404
Relli,0.03187,-0.114755,-0.169327,0.11192,-0.059088,0.065121,0,0.011423,0.059823,0.037905,0.000893,0.000375,-0.001933,0.011147,-0.01269,-0.020087,-0.001239,0.001014,0.002828,0.006378,0.001685,0.008779,0.001294,0.00241,-0.000599
Rendille,-0.334071,0.090382,-0.026021,-0.062501,-0.000154,-0.034304,-0.014806,0.003461,0.111056,-0.08474,-0.010149,-0.002623,-0.002602,-0.005918,0.023955,-0.012994,0.022491,-0.00076,0.011061,-0.007003,0.008173,0.006244,-0.000986,0.002289,0.003652
Roma_Balkans,0.091058,0.06364,-0.058831,0.024979,-0.018773,0.013108,0.000392,0.002538,0.016703,0.014883,0.000379,-0.00035,0.000941,0.008762,-0.010541,-0.005215,0.008866,0.003125,0.001508,0.001,-0.00208,0.000124,-0.000657,-0.004017,-0.001277
Roma_Barcelona,0.101112,0.099691,-0.007417,0.014158,0.011335,0.009296,0.000235,0.003115,0.018475,0.02612,-0.000704,0.002897,-0.008399,-0.002454,-0.002217,-0.004044,0.003846,-0.002154,-0.001027,2.1e-05,-0.000416,-0.001443,-0.00341,-0.006005,-4e-05
Roma_Bilbao,0.08992,0.073456,-0.041609,0.018985,-0.000205,0.01599,-0.000209,0.002256,0.020089,0.022293,-0.001678,0.000466,-9.9e-05,0.00604,-0.007465,-0.008324,-0.00055,0.000225,0.000237,-7e-05,-0.000998,0.001511,0.000575,-0.001714,0.000266
Roma_Granada,0.083518,0.073118,-0.046574,0.016271,-0.006347,0.012236,0.001146,0.005538,0.02104,0.020524,-0.000447,0.000618,-0.006039,0.002718,-0.007431,-0.005469,0.002265,-0.003294,-0.001901,0.000907,-0.001716,-0.001824,-0.001417,-0.002591,0.004086
Roma_Madrid,0.093563,0.088554,-0.031829,0.015569,0.004247,0.007697,0.005546,0.003831,0.016648,0.025185,0.003475,-0.00039,-0.005976,-0.001156,-0.000516,-0.00183,0.003312,0.000127,-0.000679,0.001351,0.001323,0.00319,0.004092,-0.000988,0.001197
Roma_Porto,0.088554,0.076774,-0.045481,0.020866,-0.005786,0.016231,0.002914,0.004661,0.015953,0.022962,-0.002923,0.003027,-0.007195,0.003688,-0.009663,-0.009573,0.000261,-0.001495,0,0.006678,-0.001722,-0.003734,0.001997,0.001639,-0.003257
Romanian,0.124522,0.13405,0.034167,0.008786,0.028836,0.003068,0.003643,0.005907,0.001248,0.00616,-0.003443,-0.00021,-0.000535,0.008051,-0.012663,-0.000517,0.005919,-0.001482,0.003369,-0.003076,-0.006688,-0.002523,0.003734,0.001217,-0.001269
Romaniote_Jew,0.092034,0.14406,-0.025806,-0.064554,0.005012,-0.023068,-0.005842,-0.004318,0.009145,0.018536,0.005614,0.001113,0.001996,-0.000197,-0.006825,-0.001572,0.000726,-0.002498,-0.000736,-5e-04,-0.000873,0.000389,0.00037,0.001084,0.001334
Ror,0.084001,0.018076,-0.074494,0.084992,-0.060483,0.045459,0.00177,0.004354,-0.003231,-0.0117,-0.00563,6e-05,-0.000585,-0.010808,0.011998,0.010139,-0.004607,0.000329,0.000344,-0.007862,-0.003743,-0.002671,0.002481,0.00196,0.000575
Russian_Kostroma,0.128241,0.087336,0.081458,0.068046,0.027441,0.021521,0.011907,0.012999,-0.003375,-0.029947,0.004222,-0.007493,0.017963,0.01234,-0.009138,-0.003911,0.000913,-0.001626,-0.00176,0.000479,6.2e-05,-0.001443,0.003595,-0.000602,-0.002056
Russian_Kursk,0.131181,0.115516,0.069673,0.065892,0.032621,0.022172,0.010752,0.01298,-0.004039,-0.025786,-0.001867,-0.007269,0.018806,0.019577,-0.013097,0.002088,0.003651,0.000887,0.002545,0.000625,-0.003743,-0.008099,0.005854,-0.00476,-0.001377
Russian_Orel,0.131222,0.118672,0.071707,0.062478,0.033149,0.022231,0.008528,0.011999,-0.004909,-0.025305,-0.001299,-0.007194,0.014717,0.023337,-0.01204,-0.000814,0.002384,-0.001973,0.003035,0.001483,-0.004528,-0.005564,0.005828,-0.005354,-0.001112
Russian_Pinega,0.124826,0.06364,0.094532,0.07752,0.02185,0.023241,0.011829,0.014615,0.001364,-0.031162,0.007091,-0.011939,0.023934,0.011331,-0.010224,-0.003757,-0.003998,-0.00228,-0.005195,-0.001042,0.007612,-0.000124,0.001972,-0.00241,0.002076
Russian_Smolensk,0.134454,0.12326,0.072124,0.066336,0.039123,0.024996,0.011604,0.012692,0.000102,-0.025399,-0.003532,-0.008823,0.016892,0.029004,-0.009806,-0.007823,-0.003341,-0.000839,4.7e-05,0.001782,0.000109,-0.004235,0.0059,-0.006402,0.000329
Russian_Tver,0.130043,0.106377,0.075141,0.069284,0.035237,0.026146,0.010517,0.013211,-0.004857,-0.027518,-0.000284,-0.009367,0.016241,0.022639,-0.008313,0.002917,0.006193,-0.001457,-0.00088,0.001563,-0.002964,-0.005533,0.010076,-0.001868,-0.003113
Russian_Voronez,0.130897,0.12161,0.073539,0.060886,0.036084,0.02252,0.009694,0.011711,-0.002454,-0.02401,0.000812,-0.007905,0.017282,0.024359,-0.01364,-0.003713,0.001239,0.001109,0.002828,0.003439,-0.002371,-0.003215,0.002373,-0.005031,-0.001976
Saami,0.111547,-0.024035,0.113011,0.079351,-0.006668,0.007158,0.008382,0.011846,0.002727,-0.033106,0.023167,-0.008043,0.02002,-0.014221,-0.00656,-0.001989,-0.00326,8.5e-05,-0.004106,0.004752,0.01984,-0.000288,-0.005793,0.000522,-0.000639
Saharawi,-0.095421,0.131341,-0.009664,-0.080683,0.024171,-0.035396,-0.032882,0.00899,0.077336,0.028884,0.010731,-0.009367,0.030562,-0.015569,0.023434,-0.014773,-0.003803,-0.024884,-0.048598,0.012443,-0.015078,-0.041553,0.027869,-0.002842,0.007589
Sakha,0.046667,-0.389286,0.102702,-0.026809,-0.10207,-0.060333,0.031021,0.039614,0.018748,0.026606,0.025495,0.01114,-0.022844,0.068766,0.035197,0.024264,0.004911,-0.016005,-0.037793,-0.028972,-0.001788,0.030501,0.004026,-0.000161,-0.013731
Sakilli,0.026939,-0.103922,-0.183783,0.123602,-0.072526,0.065632,-0.001802,0.016999,0.059312,0.040274,-0.00249,-0.001199,-0.000446,0.007569,-0.01131,-0.012242,0.008866,0.00076,0.001508,0.004085,0.003535,0.002349,-0.000781,0.00245,-0.010698
Salar,0.036139,-0.353277,0.003111,-0.043847,0.025774,0.012934,0.004876,0.003,-0.010712,0.001617,-0.059048,-0.006482,0.006299,-0.005006,-0.003851,0.001525,-0.001956,0.000111,-0.002545,-0.003674,0.002995,0.009722,0.005716,0.00012,0.011975
Samaritan,0.085367,0.148674,-0.057398,-0.092508,-0.009602,-0.035029,-0.002209,-0.008169,0.016321,0.008237,0.009159,-0.009921,0.020485,0.011863,-0.005537,0.002121,-0.011239,0.001014,0.002112,-0.003652,-0.000524,0.003116,0.000567,-0.00294,0.004646
Sandawe,-0.468382,0.070072,-0.004714,-0.023095,0.000769,-0.013945,0.029141,-0.024576,0.058187,-0.048475,-0.00138,0.00045,-0.015609,-0.004954,0.003868,0.001724,0.015581,0.029899,-0.009616,-0.001501,-0.00418,0.000495,-0.004252,-0.003133,0.003712
Santhal,0.009106,-0.215292,-0.176744,0.11725,-0.015285,0.068912,-0.007297,0.011417,0.080573,0.050358,0.018783,0.004061,-0.004899,0.012884,-0.019996,-0.025684,0.011188,-0.003137,-0.003986,0.025953,0.000475,0.016664,-0.006755,0.008923,0.004773
Sardinian,0.121687,0.167285,0.02849,-0.050652,0.060151,-0.022134,-0.003952,0.002496,0.041574,0.077351,-5.9e-05,0.016649,-0.028664,-0.012974,-0.013572,-0.003001,0.011403,-0.001347,0.00168,-0.012995,-0.002121,-0.001102,-0.010084,-0.021383,0.000337
Saudi,0.049449,0.141159,-0.064613,-0.116101,-0.011592,-0.048124,-0.01337,-0.008179,0.051654,-0.005892,0.016293,-0.031855,0.063346,0.002141,0.003182,0.027181,-0.022049,0.004293,-0.000321,0.030265,0.01306,0.016886,-0.007203,0.008274,-0.009753
Scottish,0.131466,0.134232,0.062265,0.047043,0.039106,0.017281,0.00355,0.005176,0.003572,0.002825,-0.005614,0.005047,-0.01168,-0.011973,0.023024,0.003125,-0.011255,0.002774,0.00255,0.001452,0.004225,0.003308,-0.000656,0.013556,-0.00077
Selkup,0.072989,-0.254581,0.122918,0.041909,-0.105135,-0.041956,0.014086,0.020494,0.007644,-0.020228,0.063819,-0.00148,0.011596,-0.067289,-0.019976,-0.011602,-0.004099,0.004545,0.012491,0.000336,-0.00549,0.023942,0.038068,-0.009482,-0.006676
Sengwer,-0.481472,0.065502,-0.004148,-0.028909,-0.000308,-0.014642,0.000353,-0.001154,0.09899,-0.096767,-0.017132,0.012139,-0.03159,0.000206,0.009772,-0.016176,0.00841,-0.003991,0.015461,-0.01657,-0.000125,0.001175,-0.004252,0.001928,0.003652
Sephardic_Jew,0.090945,0.143596,-0.021647,-0.057656,0.00437,-0.020471,-0.004841,-0.002123,0.010594,0.01959,0.004628,0.000495,0.000684,-0.000729,-0.005185,-0.003553,-0.006037,0.000709,-0.002413,-0.005765,-0.003806,-0.005972,0.001528,0.002892,0.001736
Serbian,0.126571,0.137706,0.037033,0.013824,0.029852,0.003012,0.003854,0.006,0.001186,0.002624,-0.001072,-0.000689,0.004281,0.012056,-0.012893,-0.005489,0.006258,-0.000279,0.004676,-0.004927,-0.007836,-0.00183,0.005349,0.00094,-0.00285
She,0.018591,-0.452926,-0.015462,-0.071814,0.09253,0.042856,-0.000157,-0.001538,-0.018203,-0.004556,-0.050016,-0.008742,0.006838,-0.009175,-0.005112,-0.002166,0.000391,0.005912,-0.002011,-0.018217,0.018093,0.010552,0.023417,0.00241,-0.000878
Sherpa,0.020488,-0.410951,-0.00132,-0.031277,0.013849,0.00753,0.006776,0.008384,0.006817,0.013516,-0.085254,-0.010541,0.011967,-0.005987,-0.008166,-0.006165,-0.002716,-0.005279,-0.007584,0.008421,0.001102,0.023947,0.004971,-0.001627,0.037581
Shetlandic,0.134311,0.133373,0.060842,0.047912,0.040418,0.019429,0.00423,0.004692,0.003545,-0.004131,-0.003951,0.006744,-0.011546,-0.012615,0.021308,0.002608,-0.008736,0.001436,0.002975,-0.00246,0.003203,0.002679,0.006286,0.018798,0.002674
Shor,0.070191,-0.228494,0.077184,0.02541,-0.066166,-0.014502,0.003603,0.01,-0.005386,-0.014761,-0.004601,-0.000799,0.00441,-0.025001,0.012848,0.001635,-0.011561,-0.001647,0.004316,0.01088,-0.040637,0.009068,-0.00304,-0.004137,-0.006706
Shor_Khakassia,0.06966,-0.224635,0.077159,0.02668,-0.065551,-0.017626,0.00188,0.002723,-0.006218,-0.016984,0.000227,-0.00048,0.002943,-0.038342,0.007437,0.000928,-0.013482,0.004358,0.013399,0.016033,-0.0427,0.009843,-9.9e-05,-0.00482,-0.010203
Shor_Mountain,0.070408,-0.221821,0.077525,0.026809,-0.06665,-0.015777,0.001141,0.001978,-0.006282,-0.016115,-0.004454,-0.001649,0.00378,-0.033953,0.008395,0.001572,-0.01099,0.002479,0.01011,0.009058,-0.044136,0.013708,-0.004807,-0.004028,-0.008998
Sicilian_East,0.1032,0.146574,-0.007291,-0.041129,0.017849,-0.015339,-0.001958,7.7e-05,0.007567,0.021322,0.007307,0.003897,-0.006145,0.003119,-0.005926,-0.006497,-0.002868,-0.00114,0.004483,-0.003877,-4.2e-05,0.002679,-0.00189,0.002289,0.000399
Sicilian_West,0.100164,0.145559,-0.000377,-0.03553,0.019388,-0.009854,-0.000627,0.000538,0.013362,0.022293,0.00341,0.003097,-0.00223,0.001881,-0.002262,-0.003182,-0.001869,-4.2e-05,-0.00088,-0.006128,0.000832,0.000824,-0.003204,-0.003494,0.000239
Sindhi,0.069622,0.004908,-0.115965,0.06853,-0.075501,0.0436,0.001058,0.005,-0.001875,-0.004708,-0.005656,-0.001449,-0.00052,-0.005849,0.010247,0.016397,-4.3e-05,0.002112,0.004944,-0.014319,0.000166,-0.006224,-8.2e-05,-0.004017,0.00493
Slovakian,0.130441,0.128769,0.062677,0.051486,0.041238,0.020024,0.006768,0.0078,-0.001841,-0.011554,-0.001916,-0.003747,0.009871,0.010432,-0.009148,0.009281,0.012934,0.000253,0.00543,0.002351,-0.003718,-0.002077,0.004338,0.001928,-0.001892
Slovenian,0.128848,0.135269,0.056191,0.033851,0.03496,0.012662,0.006533,0.006969,0.003109,-0.004483,-0.003183,-0.002248,0.00223,0.015194,-0.008632,-0.002201,0.000209,0.001368,0.007818,-0.001151,-0.004018,-0.002795,0.001405,-0.001976,0.002179
Somali,-0.296623,0.093429,-0.026851,-0.069736,0.000954,-0.03408,-0.020493,0.005769,0.115392,-0.079674,-0.008948,-0.006669,0.005218,-0.001665,0.024728,-0.018616,0.014864,-0.001976,0.00998,-0.003839,0.000599,0.004946,-0.002736,-0.001241,-0.00279
Somali_Kenya,-0.315859,0.092413,-0.026436,-0.068864,8e-04,-0.031877,-0.015863,0.004523,0.113061,-0.0792,-0.007405,-0.005635,0.002958,-0.000303,0.024783,-0.018178,0.016363,5.1e-05,0.011162,-0.002514,-2.5e-05,0.005911,-0.003796,-0.00147,0.000838
Sorb_Niederlausitz,0.130897,0.137096,0.068636,0.056848,0.050779,0.021196,0.011281,0.011076,-0.003477,-0.017312,-0.002111,-0.006744,0.013082,0.017891,-0.008415,0.001061,0.008475,-0.006208,0.007039,-0.004127,-0.003369,-0.007543,0.008011,-0.004458,0.001197
Spanish_Alacant,0.113444,0.146574,0.037209,0.000269,0.041341,-0.002789,-0.005131,0.001769,0.023486,0.031314,-0.005088,0.008517,-0.015486,-0.011813,0.01045,0.003271,-0.001543,0.000106,-0.004043,-0.005565,0.004035,-0.000412,-0.00419,-0.001707,0.003133
Spanish_Andalucia,0.108132,0.146076,0.035707,-0.003434,0.045256,-0.005857,-0.00193,0.00266,0.024715,0.031162,-0.002154,0.007272,-0.013207,-0.011408,0.010243,-0.002498,-0.006176,-0.0011,-0.004261,-0.002133,0.002929,-0.001302,-0.001972,-0.005334,0.001885
Spanish_Aragon,0.119514,0.14649,0.041389,-0.000323,0.046855,-0.000139,-0.000529,0.002942,0.024901,0.036903,-0.002152,0.010303,-0.017653,-0.012833,0.012758,-0.002784,-0.004759,-0.000792,-0.002231,0.001,0.003463,9.3e-05,-0.001171,-0.001054,-0.000239
Spanish_Asturias,0.110408,0.144205,0.045632,0.000646,0.051702,-0.007251,-0.007285,0.006923,0.025975,0.031345,-0.003248,0.008093,-0.019029,-0.009083,0.014386,-0.013392,-0.015907,0.001267,-0.005405,-0.000875,0.006863,-0.006059,-0.001602,0.001325,0.006466
Spanish_Baleares,0.1161,0.146914,0.040603,-0.002799,0.040725,-0.002231,-0.000548,0.002462,0.019225,0.029279,-0.004547,0.007943,-0.015015,-0.012615,0.003936,0.002254,0.001999,0.001056,0.001131,-0.004377,0.000541,0.000618,0.001232,0.000321,-0.004111
Spanish_Barcelones,0.119287,0.14908,0.045707,0.004651,0.045916,0.003347,0.003243,0.003646,0.020861,0.029632,-0.004157,0.007044,-0.014331,-0.009221,0.007763,-0.000424,-0.006102,-0.000101,0.002363,-0.003527,0.003569,-4.9e-05,-0.003993,-0.003639,0.001533
Spanish_Camp_de_Tarragona,0.119087,0.144459,0.04219,0.0021,0.044201,-0.000662,-0.002203,0.001442,0.020273,0.027859,0.001624,0.005995,-0.013026,-0.013212,0.007617,0.002486,-0.001744,0.001093,-0.000801,0.000328,0.00156,0.002612,-0.00094,-0.00491,-0.000733
Spanish_Canarias,0.081294,0.145702,0.030269,-0.012903,0.037837,-0.006224,-0.006494,0.000814,0.031604,0.029052,-0.000496,0.005261,-0.007175,-0.013617,0.011022,-0.002198,-0.002738,-0.003487,-0.010843,0.000987,0.000604,-0.00643,0.001641,-0.003418,0.001702
Spanish_Cantabria,0.119514,0.14759,0.044375,0.005922,0.046778,-0.00595,-0.000548,0.001923,0.023588,0.034746,-0.00563,0.008642,-0.018632,-0.016882,0.009093,0.001635,-0.00352,0.001267,-0.005405,-0.004794,0.002787,0.000742,-0.005957,-0.001767,0.000679
Spanish_Castello,0.120327,0.146236,0.043477,0.001153,0.045283,-0.001554,-0.001175,0.001187,0.024017,0.034833,-0.005614,0.006851,-0.01597,-0.015119,0.007872,0.004698,0.002757,0.001394,-0.00088,-0.000268,0.005776,0.000406,-0.006409,-0.002169,0.000565
Spanish_Castilla_La_Mancha,0.11553,0.148013,0.040352,-0.00323,0.042085,-0.004811,-0.001704,0.001731,0.024645,0.033941,-0.002111,0.008692,-0.015275,-0.012386,0.010281,-0.001061,-0.00603,-0.00019,-0.000126,-0.000688,0.005459,0.001484,-0.001048,-0.003886,-0.001078
Spanish_Castilla_Y_Leon,0.107753,0.143867,0.040477,-0.002153,0.043803,0.001859,-0.001723,0.004615,0.028429,0.029218,-0.002328,0.007843,-0.012091,-0.012019,0.01226,-0.006541,-0.00678,-0.001731,-0.004525,-0.002293,0.000291,-0.000907,0.001315,-0.002571,-0.002754
Spanish_Cataluna,0.114582,0.146236,0.045883,0.002369,0.047188,0,-0.002037,0.002384,0.022361,0.030494,-0.001895,0.008592,-0.016006,-0.010643,0.008867,0.001591,-0.000652,-0.001647,-0.001131,-0.000959,0.006197,-0.005729,-0.003903,-0.001928,0.000958
Spanish_Catalunya_Central,0.12432,0.149283,0.044123,0.002118,0.046676,0.001642,-0.000183,0.000974,0.021111,0.028976,-0.002887,0.006428,-0.014965,-0.012401,0.00757,0.00498,0.000319,0.001323,-0.00081,-0.001403,0.002939,0.001662,-0.000671,-0.002624,-0.000718
Spanish_Eivissa,0.116187,0.146705,0.037654,-0.004025,0.039723,-0.003411,0.000271,0.003142,0.020657,0.029915,-0.002523,0.007424,-0.012225,-0.008554,0.008822,0.000969,-0.003681,-0.002924,-0.002379,-0.003983,0.003254,0.001817,-0.001744,-0.000185,-0.001474
Spanish_Extremadura,0.105096,0.14996,0.033061,-0.001184,0.040931,-0.002789,-0.003995,-0.001,0.024679,0.031223,-0.001299,0.005046,-0.010604,-0.012248,0.007555,0.002608,-0.002347,-0.003294,-0.006411,0.000417,0.002121,-0.00474,-0.001479,-0.002771,0.001437
Spanish_Galicia,0.108765,0.146462,0.041064,-0.001651,0.041204,-9.3e-05,-0.005457,0.002423,0.024713,0.030029,-0.002129,0.005737,-0.012611,-0.012157,0.011144,0.000589,-0.004237,-0.002161,-0.005042,-0.001007,0.000873,-0.002899,-0.000808,-0.003682,0.001304
Spanish_Girona,0.121335,0.145932,0.041898,0.003295,0.041177,0.001618,-0.000447,0.003369,0.019982,0.030889,-0.002062,0.008872,-0.013454,-0.013487,0.007573,0.00305,0.002047,-0.000621,0.001672,-0.002726,0.002833,-0.001002,-0.000345,0.000133,-0.001653
Spanish_La_Rioja,0.121791,0.152329,0.046763,-0.008398,0.053856,-0.010598,-0.00188,0.002308,0.027611,0.038816,-0.005359,0.005695,-0.016947,-0.014863,0.00665,0.013657,0.010561,-0.002407,-0.000628,5e-04,0.012977,0.002349,-0.002218,-0.009399,0.000838
Spanish_Lleida,0.12217,0.146801,0.042992,0.002046,0.044248,-0.001518,0.000653,0.002102,0.022588,0.029806,-0.00092,0.008942,-0.016402,-0.013655,0.0084,0.000236,-0.00142,0.000648,0.001257,-0.000903,0.00739,0.00033,-0.001698,-0.00079,-0.000639
Spanish_Mallorca,0.117617,0.147929,0.038927,0.001077,0.039392,-0.001363,0.000392,0.003077,0.017407,0.027943,-0.003031,0.006278,-0.01556,-0.00841,0.006439,0.002519,0.001362,0.001464,-0.00088,-0.001348,0.000971,0.000756,-0.001753,0.000201,-0.000239
Spanish_Menorca,0.115721,0.14759,0.036832,-0.006029,0.042777,-0.001673,0.00141,0.000154,0.02168,0.02934,-0.002219,0.009292,-0.01442,-0.007248,0.003212,-0.002873,-0.002825,0.001394,-0.00088,-0.001792,0.003286,0.001937,0.001068,-0.006627,-0.005868
Spanish_Murcia,0.10927,0.142936,0.037901,-0.005814,0.04547,-0.002092,-0.004994,-0.003346,0.025259,0.03221,-0.00341,0.003409,-0.012376,-0.010803,0.004716,-0.001425,0.00101,0.000855,-6.3e-05,0.001,0.005022,-0.002937,-0.000678,-0.003012,0.001976
Spanish_Navarra,0.119514,0.146236,0.044249,-0.000754,0.048727,-0.001208,-0.003212,-0.001461,0.024952,0.038695,-0.00498,0.01149,-0.015263,-0.017019,0.015653,0.002829,-0.008736,0.001098,-0.002472,-0.002543,0.004658,0.002556,-0.006943,4e-05,0.00475
Spanish_Pais_Vasco,0.128241,0.151652,0.056317,0.008075,0.052112,0.002417,0.000235,0.002923,0.027747,0.039849,-0.0059,0.009342,-0.02106,-0.012065,0.018413,-0.002475,-0.012343,0.002872,0.002221,-0.006587,0.007736,-0.002432,-0.006532,-0.006748,0.003672
Spanish_Penedes,0.121791,0.145867,0.040866,0.004727,0.04205,0.001851,-0.002414,0.000797,0.018426,0.02823,-0.001358,0.005395,-0.016136,-0.01385,0.010068,0.001422,0.00192,0.001923,0.000103,-0.001126,0.001724,-0.000641,-0.002768,-0.001676,0.000425
Spanish_Peri-Barcelona,0.121222,0.149689,0.041332,0.001518,0.044593,0.000251,0.000541,0.001338,0.021455,0.030033,-0.001738,0.006999,-0.013721,-0.012359,0.007329,0.00126,7.8e-05,-0.000253,-0.000742,-0.001363,0.002708,0.000828,-0.001467,-0.000422,0.002287
Spanish_Pirineu,0.121981,0.146574,0.042678,0.002584,0.044983,-0.000837,-0.000862,0.004384,0.025395,0.034321,-0.002301,0.009616,-0.014792,-0.012455,0.007035,0.000442,-0.001434,0.00038,-0.004441,-0.001605,0.003702,-0.000618,-0.002835,-0.006447,0.001816
Spanish_Soria,0.121791,0.142174,0.049968,0.007591,0.047547,0.001255,-0.002938,-0.001269,0.020657,0.03745,-0.010474,0.01139,-0.017393,-0.022845,0.011401,0.014519,0.01356,-0.002914,-0.004085,-0.000688,-0.000312,-0.001422,-0.003759,-0.005904,-0.002096
Spanish_Terres_de_l'Ebre,0.122018,0.146846,0.041408,-0.001744,0.042839,-0.004406,-0.000141,0.004523,0.018775,0.032948,-0.00328,0.007823,-0.01662,-0.01112,0.009636,-0.003394,-0.005294,-0.000684,0.000402,0.000325,0.002895,0.000742,-0.003574,-0.005398,-0.001293
Spanish_Valencia,0.117997,0.144629,0.040855,-0.000888,0.04647,-0.001441,-0.001998,0.001634,0.023162,0.033258,-0.003004,0.00833,-0.012859,-0.01234,0.009602,-0.000851,-0.004694,-0.001721,-0.001236,-0.000917,0.005574,-0.00137,-0.002044,-0.005141,0.002056
Sudanese,-0.577917,0.054567,0.003042,-0.004974,-0.002626,-0.001934,-0.010184,0.013753,0.073383,-0.089903,-0.018848,0.02191,-0.036977,-0.00034,0.007618,-0.015619,0.018002,-0.011368,0.019424,-0.018425,-0.000674,0.004682,-0.003336,-0.003478,0.00364
Surui,0.057822,-0.317454,0.117134,0.10672,-0.113806,-0.015395,-0.325819,-0.391691,-0.017548,-0.020775,0.002079,-0.004676,0.002319,0.035864,-0.013491,0.000583,0.0109,-0.001242,0.000251,0.001276,-0.003544,0.012662,-0.006779,-0.007447,-0.009149
Swedish,0.133932,0.128295,0.072066,0.05631,0.040902,0.021435,0.007062,0.009296,0.004909,-0.006595,-0.004802,0.001513,-0.004651,-0.003834,0.015,0.004016,-0.007233,0.002003,0.003484,0.004877,0.007077,0.002279,0.001127,0.010661,-0.000975
Swiss_French,0.12734,0.14484,0.041436,0.010215,0.041162,0.006484,0.000823,0.002884,0.011811,0.019431,-0.000751,0.006594,-0.015962,-0.012524,0.008347,0.002171,0.005753,-0.001615,0.003661,-0.000344,0.004788,0.003648,0.001664,0.002576,-0.000479
Swiss_German,0.127624,0.140778,0.046009,0.022731,0.040623,0.007391,0.002791,0.005134,0.008641,0.012164,-0.001522,0.005264,-0.01494,-0.008808,0.008364,-0.001127,-0.002591,0.001219,0.005374,-0.000922,0.001934,0.003509,-0.002557,0.006974,-0.00256
Swiss_Italian,0.12217,0.141159,0.023256,-0.014535,0.026774,-0.002789,0.000235,0.003692,0.00934,0.020228,0.000758,0.003097,-0.011199,-0.003486,-0.003076,0.001945,0.006128,-0.002492,0.002095,-0.002293,0.002329,-0.000247,-0.001479,0.006145,-0.000519
Syrian,0.06476,0.125979,-0.048827,-0.060962,-0.019016,-0.019566,-0.003204,-0.00249,-0.001669,-0.001841,0.002385,-0.005419,0.01093,0.00058,-0.00275,0.005101,-0.003815,-0.000653,0.002077,0.000355,0.001537,0.000143,-0.002394,-0.000742,6e-06
Syrian_Jew,0.087075,0.142682,-0.035826,-0.066538,-0.005847,-0.022032,-0.004348,-0.002423,0.000614,0.008383,0.006414,0.00045,0.0055,-0.000206,-0.000136,0.000796,-0.003977,-0.002534,-0.003771,-0.004815,0.001248,-0.003277,0.00302,-0.001807,0.002335
Tabasaran,0.111459,0.104991,-0.024136,0.007106,-0.039084,0.010169,0.007448,-0.005307,-0.05615,-0.034415,-0.001449,0.003885,-0.009743,-0.009623,0.014908,0.001173,0.001675,-0.002056,-0.003191,0.005474,-0.001852,0.000266,0.004835,0.009353,-0.003417
Tajik,0.09289,0.013246,-0.029825,0.020911,-0.043821,0.016721,0.004874,-0.000642,-0.028064,-0.022177,-0.007519,0.000417,-0.000743,-0.00812,0.011471,0.010457,-0.004841,-8.3e-05,0.001109,-0.008238,-0.006749,-0.002489,0.001366,0.001771,0.003405
